date,0,1,2,3,4,5,6,OT
1990/1/19 0:00,0.7635,1.6780000000000002,0.841397,0.672948,0.211242,0.006987,0.535045,0.595
1990/1/20 0:00,0.7659999999999999,1.6818,0.8399129999999999,0.670691,0.211242,0.006940000000000001,0.537201,0.597
1990/1/21 0:00,0.7685,1.6794,0.8433129999999999,0.664894,0.211242,0.0069180000000000005,0.536481,0.602
1990/1/22 0:00,0.7702,1.6815,0.842886,0.6674680000000001,0.211242,0.006901000000000001,0.536193,0.5983
1990/1/23 0:00,0.7735,1.6817,0.841255,0.668003,0.211242,0.0068790000000000006,0.535475,0.6003
1990/1/24 0:00,0.7655,1.695,0.840407,0.675584,0.211242,0.006878,0.535906,0.5998
1990/1/25 0:00,0.7665,1.702,0.841822,0.677094,0.211242,0.00689,0.538503,0.601
1990/1/26 0:00,0.7575,1.699,0.837872,0.674992,0.211242,0.006874,0.537779,0.5936
1990/1/27 0:00,0.7545,1.6869999999999998,0.8353520000000001,0.668986,0.211242,0.006878,0.5367689999999999,0.5915
1990/1/28 0:00,0.7493,1.6925,0.8364,0.668003,0.211242,0.006887000000000001,0.536337,0.593
1990/1/29 0:00,0.7521,1.695,0.83167,0.668539,0.211242,0.006934999999999999,0.536625,0.5926
1990/1/30 0:00,0.7521,1.6905,0.8334030000000001,0.668003,0.211242,0.006925,0.535906,0.5925
1990/1/31 0:00,0.7457,1.696,0.8286379999999999,0.670107,0.211242,0.0069310000000000005,0.536625,0.5815
1990/2/1 0:00,0.75,1.693,0.8291870000000001,0.668673,0.211242,0.006925,0.536193,0.585
1990/2/2 0:00,0.7567,1.6955,0.8340280000000001,0.669568,0.211242,0.0069370000000000005,0.535045,0.5883
1990/2/3 0:00,0.7595,1.704,0.8319469999999999,0.673401,0.211242,0.006875,0.5376340000000001,0.5898
1990/2/4 0:00,0.7586,1.715,0.832432,0.678104,0.211242,0.006881,0.537346,0.5887
1990/2/5 0:00,0.7646,1.7147,0.8371700000000001,0.679117,0.211242,0.006854000000000001,0.536481,0.5897
1990/2/6 0:00,0.7652,1.71,0.8354219999999999,0.677048,0.211242,0.006806,0.535906,0.5902
1990/2/7 0:00,0.765,1.693,0.834725,0.672495,0.211242,0.006718000000000001,0.536193,0.5882
1990/2/8 0:00,0.7605,1.692,0.83696,0.674172,0.211242,0.0067280000000000005,0.536049,0.5877
1990/2/9 0:00,0.7601,1.6892,0.838715,0.670466,0.211242,0.00672,0.535619,0.588
1990/2/10 0:00,0.7635,1.665,0.840195,0.664011,0.211242,0.006681,0.533333,0.5872
1990/2/11 0:00,0.7596,1.651,0.837521,0.66072,0.211242,0.006654,0.533333,0.5884
1990/2/12 0:00,0.7585,1.6388,0.8399129999999999,0.666667,0.211242,0.0066760000000000005,0.534045,0.5878
1990/2/13 0:00,0.7611,1.649,0.84246,0.6668890000000001,0.211242,0.0066760000000000005,0.533903,0.5891
1990/2/14 0:00,0.7596,1.639,0.8438110000000001,0.663702,0.211242,0.006613,0.5334760000000001,0.5889
1990/2/15 0:00,0.7607,1.6425,0.847817,0.662559,0.211242,0.00663,0.533618,0.5879
1990/2/16 0:00,0.7607,1.6181,0.8479610000000001,0.6612439999999999,0.211242,0.006608,0.534045,0.5907
1990/2/17 0:00,0.758,1.6103,0.848176,0.656211,0.211242,0.006562999999999999,0.533618,0.5892
1990/2/18 0:00,0.7609999999999999,1.6003,0.8490409999999999,0.65445,0.211242,0.006555,0.532623,0.5863
1990/2/19 0:00,0.7635,1.609,0.851426,0.654879,0.211242,0.006569,0.533333,0.5874
1990/2/20 0:00,0.7563,1.6175,0.8488959999999999,0.65703,0.211242,0.006555,0.533333,0.5898
1990/2/21 0:00,0.7536,1.6235,0.847242,0.662471,0.211242,0.006562999999999999,0.533618,0.588
1990/2/22 0:00,0.7549,1.6103,0.844809,0.662822,0.211242,0.006515000000000001,0.533618,0.5855
1990/2/23 0:00,0.7565,1.6105,0.8479610000000001,0.659326,0.211242,0.006499,0.5334760000000001,0.5832
1990/2/24 0:00,0.752,1.5945,0.8497620000000001,0.657462,0.211242,0.006487000000000001,0.5320560000000001,0.5793
1990/2/25 0:00,0.7504,1.601,0.849834,0.6600659999999999,0.211242,0.006447,0.53135,0.581
1990/2/26 0:00,0.7474,1.604,0.8510639999999999,0.6585449999999999,0.211242,0.006498,0.5317729999999999,0.5785
1990/2/27 0:00,0.7469,1.618,0.8504120000000001,0.655093,0.211242,0.00639,0.530926,0.5805
1990/2/28 0:00,0.7452,1.6261,0.85034,0.658762,0.211242,0.006353,0.530786,0.5808
1990/3/1 0:00,0.7471,1.6275,0.850196,0.6596310000000001,0.211242,0.006299,0.529801,0.5767
1990/3/2 0:00,0.7523,1.6340000000000001,0.851571,0.667557,0.211242,0.006379999999999999,0.5300819999999999,0.5783
1990/3/3 0:00,0.7548,1.6480000000000001,0.8543360000000001,0.66778,0.211242,0.006336,0.530363,0.579
1990/3/4 0:00,0.7561,1.6315,0.855066,0.66335,0.211265,0.006293,0.530223,0.5778
1990/3/5 0:00,0.7605,1.6355,0.8574860000000001,0.665469,0.211265,0.0062840000000000005,0.530645,0.5770000000000001
1990/3/6 0:00,0.7669,1.6415,0.856678,0.66379,0.211242,0.006305,0.5319149999999999,0.579
1990/3/7 0:00,0.765,1.6415,0.855725,0.666223,0.211242,0.006342,0.5324810000000001,0.5782
1990/3/8 0:00,0.765,1.6385,0.858001,0.666089,0.211242,0.006343,0.533191,0.578
1990/3/9 0:00,0.763,1.6385,0.860807,0.6683600000000001,0.211242,0.0063490000000000005,0.5327649999999999,0.5784
1990/3/10 0:00,0.7643,1.6343,0.8609559999999999,0.668315,0.211242,0.006306,0.5319149999999999,0.5783
1990/3/11 0:00,0.7663,1.6425,0.8582219999999999,0.673854,0.211242,0.006318,0.532623,0.5792
1990/3/12 0:00,0.7663,1.642,0.859771,0.6744,0.211242,0.0063219999999999995,0.5327649999999999,0.5796
1990/3/13 0:00,0.765,1.6385,0.858369,0.673401,0.211242,0.006299,0.5327649999999999,0.5795
1990/3/14 0:00,0.7654,1.631,0.8568979999999999,0.671006,0.211242,0.006275,0.5327649999999999,0.5796
1990/3/15 0:00,0.7653,1.6338,0.8559450000000001,0.670916,0.211242,0.006254,0.532198,0.5777
1990/3/16 0:00,0.77,1.6380000000000001,0.8603629999999999,0.673854,0.211242,0.006285,0.5320560000000001,0.5788
1990/3/17 0:00,0.7732,1.6435,0.8606590000000001,0.6744,0.211242,0.00639,0.533333,0.5815
1990/3/18 0:00,0.7705,1.6353,0.859993,0.670556,0.211242,0.006335,0.533333,0.5827
1990/3/19 0:00,0.7655,1.6357,0.861326,0.669792,0.211242,0.006340999999999999,0.532623,0.5828
1990/3/20 0:00,0.7663,1.6341,0.8625889999999999,0.6720430000000001,0.211242,0.0063,0.5320560000000001,0.5818
1990/3/21 0:00,0.7659999999999999,1.6369999999999998,0.861475,0.681663,0.211242,0.0063,0.532623,0.5817
1990/3/22 0:00,0.7559999999999999,1.6335,0.86192,0.684229,0.211242,0.006299,0.532623,0.5755
1990/3/23 0:00,0.7503,1.636,0.85955,0.686342,0.211242,0.006293,0.532623,0.5735
1990/3/24 0:00,0.75,1.6389,0.858074,0.6894170000000001,0.211242,0.006295,0.5327649999999999,0.5748
1990/3/25 0:00,0.7457,1.6405,0.858516,0.687049,0.211242,0.006295,0.533049,0.5685
1990/3/26 0:00,0.752,1.643,0.856678,0.687049,0.211242,0.0063170000000000006,0.533333,0.5708
1990/3/27 0:00,0.7552,1.6422,0.8568979999999999,0.687569,0.211242,0.006323,0.532623,0.5727
1990/3/28 0:00,0.7546,1.66,0.8596229999999999,0.692185,0.211242,0.006314999999999999,0.533049,0.5726
1990/3/29 0:00,0.7565,1.6680000000000001,0.860215,0.69808,0.211242,0.0063289999999999996,0.533049,0.5726
1990/3/30 0:00,0.7577,1.6695,0.859476,0.697837,0.211242,0.006333,0.534902,0.5747
1990/3/31 0:00,0.7585,1.6780000000000002,0.8574860000000001,0.712251,0.211242,0.006392,0.535619,0.5721
1990/4/1 0:00,0.7587,1.6763,0.8581479999999999,0.716589,0.211242,0.006369,0.5367689999999999,0.5739
1990/4/2 0:00,0.76,1.6813,0.8485360000000001,0.716743,0.211242,0.006548,0.540249,0.57
1990/4/3 0:00,0.7669,1.6840000000000002,0.849618,0.716486,0.211242,0.006546,0.5403939999999999,0.5708
1990/4/4 0:00,0.7645,1.6769999999999998,0.8467399999999999,0.7153079999999999,0.211242,0.006605,0.540687,0.5725
1990/4/5 0:00,0.7625,1.68,0.850557,0.714286,0.211242,0.0066040000000000005,0.539374,0.5728
1990/4/6 0:00,0.7617,1.6917,0.851934,0.712251,0.211242,0.006564,0.53952,0.5735
1990/4/7 0:00,0.7605,1.6908,0.8486799999999999,0.711845,0.211242,0.006542,0.539432,0.5725
1990/4/8 0:00,0.764,1.6912,0.847817,0.7022470000000001,0.211242,0.006513,0.539316,0.5735
1990/4/9 0:00,0.764,1.6915,0.838786,0.7052189999999999,0.211242,0.006595999999999999,0.539258,0.5735
1990/4/10 0:00,0.7653,1.694,0.84488,0.7080649999999999,0.211242,0.006612000000000001,0.5405409999999999,0.5737
1990/4/11 0:00,0.7623,1.6895,0.843526,0.704225,0.211242,0.0065980000000000006,0.541126,0.5739
1990/4/12 0:00,0.7668,1.6892,0.8445229999999999,0.701508,0.211242,0.006679999999999999,0.541126,0.5733
1990/4/13 0:00,0.7659999999999999,1.6946,0.846167,0.70932,0.211242,0.006628,0.541712,0.5741
1990/4/14 0:00,0.772,1.693,0.8488959999999999,0.70373,0.211242,0.006609,0.540979,0.5757
1990/4/15 0:00,0.7678,1.6765,0.851426,0.697837,0.211242,0.006551,0.539374,0.5768
1990/4/16 0:00,0.7693,1.6838,0.852806,0.696379,0.211242,0.006605,0.539374,0.5752
1990/4/17 0:00,0.7676,1.675,0.849907,0.693963,0.211242,0.006595999999999999,0.539374,0.5768
1990/4/18 0:00,0.7709999999999999,1.683,0.850557,0.69701,0.211242,0.006551,0.540249,0.5776
1990/4/19 0:00,0.7718,1.6882,0.8526600000000001,0.7000350000000001,0.211242,0.006555,0.540833,0.5819
1990/4/20 0:00,0.7775,1.6883,0.8559450000000001,0.6951689999999999,0.211242,0.006556,0.540716,0.5828
1990/4/21 0:00,0.7725,1.6848,0.8510639999999999,0.690703,0.211242,0.006513,0.540687,0.5812
1990/4/22 0:00,0.7751,1.6858,0.8538979999999999,0.694203,0.211242,0.0064719999999999995,0.539957,0.5785
1990/4/23 0:00,0.774,1.7025,0.853606,0.695894,0.211242,0.006475,0.540833,0.5783
1990/4/24 0:00,0.7743,1.7069999999999999,0.8530969999999999,0.697934,0.211242,0.00646,0.540979,0.5806
1990/4/25 0:00,0.775,1.7052,0.8543360000000001,0.696621,0.211242,0.006490999999999999,0.540979,0.5823
1990/4/26 0:00,0.7756,1.7055,0.8532420000000001,0.696379,0.211242,0.0064849999999999994,0.5405409999999999,0.5816
1990/4/27 0:00,0.7792,1.713,0.852733,0.705965,0.211242,0.0065060000000000005,0.540833,0.5823
1990/4/28 0:00,0.784,1.7205,0.851716,0.710379,0.211265,0.006508,0.542741,0.583
1990/4/29 0:00,0.7833,1.723,0.852951,0.706964,0.211242,0.006494,0.542741,0.5825
1990/4/30 0:00,0.7901,1.725,0.851136,0.706464,0.211242,0.006459,0.542741,0.5875
1990/5/1 0:00,0.7852,1.733,0.845881,0.709723,0.211242,0.006462000000000001,0.542741,0.586
1990/5/2 0:00,0.7851,1.7305,0.8478889999999999,0.708868,0.211242,0.006436,0.542446,0.5852
1990/5/3 0:00,0.7846,1.7355,0.8523700000000001,0.711238,0.211242,0.006445,0.5420050000000001,0.5873
1990/5/4 0:00,0.7875,1.7428,0.8543360000000001,0.710227,0.211242,0.006478,0.5420050000000001,0.5872
1990/5/5 0:00,0.7853,1.7393,0.8548469999999999,0.707364,0.211242,0.006529000000000001,0.543183,0.5872
1990/5/6 0:00,0.7916,1.745,0.8572649999999999,0.706464,0.211242,0.006564,0.543183,0.5883
1990/5/7 0:00,0.7964,1.7634,0.8606590000000001,0.712251,0.211242,0.006611,0.5457029999999999,0.5903
1990/5/8 0:00,0.7974,1.7795,0.860215,0.7171029999999999,0.211242,0.006614,0.545554,0.5902
1990/5/9 0:00,0.799,1.7805,0.8596969999999999,0.714439,0.211242,0.006633,0.545852,0.59
1990/5/10 0:00,0.7974,1.7865,0.8596969999999999,0.713521,0.211242,0.006620999999999999,0.54615,0.5903
1990/5/11 0:00,0.8025,1.8058,0.862664,0.716589,0.211242,0.006618000000000001,0.548697,0.5912
1990/5/12 0:00,0.8066,1.815,0.8641549999999999,0.716178,0.211242,0.006716,0.5502060000000001,0.5933
1990/5/13 0:00,0.7965,1.798,0.8622920000000001,0.712504,0.211242,0.006726,0.551876,0.5938
1990/5/14 0:00,0.7913,1.7985,0.8625889999999999,0.7117439999999999,0.211242,0.006729000000000001,0.549602,0.5881
1990/5/15 0:00,0.7804,1.806,0.863632,0.717875,0.211242,0.00678,0.5502060000000001,0.5918
1990/5/16 0:00,0.7815,1.804,0.8628870000000001,0.705965,0.211242,0.0067540000000000005,0.5502060000000001,0.5892
1990/5/17 0:00,0.7899,1.8112,0.864828,0.7107319999999999,0.211242,0.006741,0.5502060000000001,0.5918
1990/5/18 0:00,0.7915,1.8205,0.867303,0.709824,0.211242,0.006789,0.5524859999999999,0.5928
1990/5/19 0:00,0.7819,1.8146,0.866701,0.70922,0.211242,0.0067540000000000005,0.550509,0.5923
1990/5/20 0:00,0.7838,1.8143,0.86408,0.71048,0.211242,0.006712999999999999,0.550509,0.595
1990/5/21 0:00,0.7839,1.8205,0.8643040000000001,0.720202,0.211242,0.006736,0.55142,0.5937
1990/5/22 0:00,0.7858,1.8248,0.865052,0.727273,0.211242,0.006741,0.55057,0.5942
1990/5/23 0:00,0.7859,1.8119999999999998,0.8680559999999999,0.7278020000000001,0.211242,0.006717,0.549149,0.5918
1990/5/24 0:00,0.7792,1.8135,0.868282,0.725584,0.211242,0.006647,0.548998,0.5894
1990/5/25 0:00,0.7897,1.8335,0.8679049999999999,0.730727,0.211242,0.006684000000000001,0.5497529999999999,0.5888
1990/5/26 0:00,0.7916,1.8438,0.8678299999999999,0.7326010000000001,0.211242,0.0067480000000000005,0.551876,0.591
1990/5/27 0:00,0.7938,1.86,0.867303,0.742005,0.211242,0.006843000000000001,0.553403,0.5918
1990/5/28 0:00,0.794,1.855,0.866927,0.737735,0.211242,0.006790999999999999,0.55371,0.594
1990/5/29 0:00,0.7859,1.8492,0.8678299999999999,0.737191,0.211242,0.006684000000000001,0.552944,0.589
1990/5/30 0:00,0.785,1.8565,0.868432,0.740192,0.211242,0.006670999999999999,0.5527920000000001,0.5936
1990/5/31 0:00,0.79,1.8719999999999999,0.8707010000000001,0.750638,0.211242,0.006678,0.5543239999999999,0.5987
1990/6/1 0:00,0.7925,1.8769999999999998,0.8693379999999999,0.751315,0.211242,0.0066760000000000005,0.5543239999999999,0.6017
1990/6/2 0:00,0.7953,1.8655,0.8703219999999999,0.7440479999999999,0.211242,0.006659999999999999,0.55325,0.6018
1990/6/3 0:00,0.7992,1.8717,0.87184,0.747105,0.211242,0.006675,0.55371,0.601
1990/6/4 0:00,0.7977,1.8713,0.87146,0.746826,0.211242,0.006659999999999999,0.553863,0.6015
1990/6/5 0:00,0.8025,1.8840000000000001,0.87184,0.75959,0.211242,0.006651000000000001,0.555864,0.6085
1990/6/6 0:00,0.8061,1.8925,0.873057,0.7656970000000001,0.211242,0.006690000000000001,0.556174,0.6075
1990/6/7 0:00,0.8071,1.8998,0.874508,0.7733949999999999,0.211242,0.006781999999999999,0.556793,0.618
1990/6/8 0:00,0.8045,1.8980000000000001,0.870928,0.767165,0.211242,0.006739,0.556793,0.6173
1990/6/9 0:00,0.807,1.919,0.8737440000000001,0.7803359999999999,0.211242,0.006776000000000001,0.558347,0.619
1990/6/10 0:00,0.8079999999999999,1.9198,0.8742790000000001,0.7741140000000001,0.211242,0.006809,0.558659,0.6197
1990/6/11 0:00,0.8162,1.921,0.8775780000000001,0.777122,0.211242,0.006831,0.558815,0.622
1990/6/12 0:00,0.8205,1.9275,0.8798940000000001,0.785238,0.211242,0.006861,0.559597,0.6258
1990/6/13 0:00,0.8293,1.9515,0.883704,0.7933359999999999,0.211242,0.006821,0.56338,0.6308
1990/6/14 0:00,0.833,1.9453,0.8819899999999999,0.788333,0.211242,0.006823999999999999,0.562588,0.6295
1990/6/15 0:00,0.8311,1.9443,0.879353,0.7843140000000001,0.211242,0.006923,0.563539,0.628
1990/6/16 0:00,0.8302,1.9483,0.875503,0.7803359999999999,0.211242,0.0069700000000000005,0.566893,0.6313
1990/6/17 0:00,0.8325,1.9465,0.8788889999999999,0.7782100000000001,0.211242,0.006963,0.566893,0.6303
1990/6/18 0:00,0.8168,1.9225,0.8729809999999999,0.771605,0.211242,0.0069299999999999995,0.5665720000000001,0.6132
1990/6/19 0:00,0.816,1.892,0.8661760000000001,0.764234,0.211242,0.006948,0.5665720000000001,0.6153
1990/6/20 0:00,0.8147,1.8758,0.8609559999999999,0.759013,0.211242,0.006966,0.566893,0.6165
1990/6/21 0:00,0.8278,1.899,0.8673780000000001,0.770713,0.211242,0.007058,0.572082,0.624
1990/6/22 0:00,0.8237,1.9080000000000001,0.863632,0.769941,0.211242,0.007090000000000001,0.568505,0.6255
1990/6/23 0:00,0.8208,1.8940000000000001,0.859476,0.766871,0.211242,0.007137999999999999,0.562493,0.6233
1990/6/24 0:00,0.8123,1.8555,0.8543360000000001,0.75815,0.211242,0.007184,0.565131,0.6202
1990/6/25 0:00,0.8170000000000001,1.8485,0.8598450000000001,0.7515970000000001,0.211242,0.007151,0.565291,0.6185
1990/6/26 0:00,0.8187,1.864,0.859993,0.755744,0.211242,0.007262,0.564653,0.6215
1990/6/27 0:00,0.821,1.8767,0.8588110000000001,0.761093,0.211242,0.007281,0.561167,0.624
1990/6/28 0:00,0.8267,1.8985,0.85859,0.774893,0.211242,0.007317000000000001,0.564334,0.6275
1990/6/29 0:00,0.8316,1.9025,0.8625149999999999,0.777001,0.211242,0.007298999999999999,0.566412,0.623
1990/6/30 0:00,0.8335,1.9180000000000001,0.863931,0.7797270000000001,0.210975,0.007273000000000001,0.5662510000000001,0.625
1990/7/1 0:00,0.8291,1.8847,0.863931,0.7656970000000001,0.211242,0.007273000000000001,0.566412,0.6225
1990/7/2 0:00,0.8266,1.8683,0.866101,0.757576,0.211242,0.0073030000000000005,0.566091,0.619
1990/7/3 0:00,0.8288,1.8459999999999999,0.867152,0.756315,0.211242,0.007305,0.565131,0.613
1990/7/4 0:00,0.8315,1.8840000000000001,0.8693379999999999,0.770713,0.211242,0.007348,0.5659310000000001,0.6215
1990/7/5 0:00,0.8303,1.8768,0.869943,0.768049,0.211242,0.007279000000000001,0.5659310000000001,0.6204
1990/7/6 0:00,0.831,1.864,0.867002,0.76266,0.211242,0.007285,0.5659310000000001,0.6183
1990/7/7 0:00,0.8267,1.871,0.865576,0.764526,0.211242,0.007227,0.567054,0.616
1990/7/8 0:00,0.8254,1.8735,0.8646780000000001,0.7695270000000001,0.211242,0.007232,0.566412,0.615
1990/7/9 0:00,0.8311,1.889,0.8673780000000001,0.7754939999999999,0.211242,0.007305,0.567859,0.619
1990/7/10 0:00,0.8298,1.8885,0.867303,0.773994,0.211242,0.0073019999999999995,0.5676979999999999,0.618
1990/7/11 0:00,0.8320000000000001,1.8980000000000001,0.868282,0.7782100000000001,0.211242,0.007345999999999999,0.569314,0.6183
1990/7/12 0:00,0.833,1.9118,0.870398,0.783085,0.211242,0.007468000000000001,0.5712649999999999,0.6165
1990/7/13 0:00,0.8351,1.9465,0.8661760000000001,0.774593,0.211242,0.007553,0.571919,0.6163
1990/7/14 0:00,0.8337,1.97,0.8688100000000001,0.782779,0.211242,0.007673,0.5780350000000001,0.6193
1990/7/15 0:00,0.8265,1.9675,0.8695649999999999,0.782473,0.211242,0.0076939999999999995,0.577367,0.6168
1990/7/16 0:00,0.8140000000000001,1.964,0.868508,0.774593,0.211242,0.0076950000000000005,0.5772010000000001,0.6155
1990/7/17 0:00,0.8183,1.9732,0.8716879999999999,0.7821670000000001,0.211242,0.007773,0.578704,0.6167
1990/7/18 0:00,0.7888,1.9535,0.8678299999999999,0.776096,0.211242,0.007803,0.580046,0.6065
1990/7/19 0:00,0.787,1.9569999999999999,0.865426,0.7818609999999999,0.211242,0.007859,0.580046,0.604
1990/7/20 0:00,0.7775,1.965,0.85859,0.785238,0.211242,0.007983,0.582242,0.598
1990/7/21 0:00,0.769,1.9535,0.851209,0.784929,0.211242,0.007997,0.586166,0.6
1990/7/22 0:00,0.782,1.9595,0.8568979999999999,0.787402,0.211242,0.007951999999999999,0.583601,0.605
1990/7/23 0:00,0.782,1.9480000000000002,0.852297,0.780031,0.211242,0.007932999999999999,0.58548,0.607
1990/7/24 0:00,0.778,1.9464,0.8539709999999999,0.7802140000000001,0.211242,0.007843000000000001,0.584112,0.6048
1990/7/25 0:00,0.7804,1.9565,0.8555780000000001,0.787402,0.211242,0.007809,0.584454,0.6063
1990/7/26 0:00,0.7833,1.954,0.8561639999999999,0.783085,0.211242,0.007855,0.586166,0.609
1990/7/27 0:00,0.7812,1.956,0.858001,0.78064,0.211242,0.007812999999999999,0.581395,0.6098
1990/7/28 0:00,0.7835,1.953,0.858959,0.777001,0.211242,0.007788,0.5859949999999999,0.613
1990/7/29 0:00,0.7821,1.9475,0.8568979999999999,0.7754939999999999,0.211242,0.007745999999999999,0.584624,0.6141
1990/7/30 0:00,0.7848,1.944,0.856311,0.777001,0.211242,0.0076950000000000005,0.586166,0.6145
1990/7/31 0:00,0.7837,1.95,0.8582219999999999,0.783576,0.211242,0.007664,0.583942,0.6115
1990/8/1 0:00,0.7765,1.9515,0.858001,0.786968,0.211242,0.007776000000000001,0.585138,0.6071
1990/8/2 0:00,0.782,1.9695,0.863036,0.7996800000000001,0.211242,0.007886,0.588062,0.6145
1990/8/3 0:00,0.787,1.973,0.861252,0.8,0.211242,0.007855,0.5865100000000001,0.6145
1990/8/4 0:00,0.7785,1.976,0.859993,0.803859,0.211242,0.007803,0.587372,0.6135
1990/8/5 0:00,0.7781,1.9669999999999999,0.855432,0.8009609999999999,0.211242,0.007698,0.585309,0.612
1990/8/6 0:00,0.7794,1.9665,0.854701,0.8,0.211242,0.007708,0.584112,0.6105
1990/8/7 0:00,0.7725,1.9642,0.8577799999999999,0.797639,0.211242,0.007716,0.584283,0.6125
1990/8/8 0:00,0.7707,1.9609999999999999,0.8587379999999999,0.8025680000000001,0.211242,0.0077150000000000005,0.583601,0.61
1990/8/9 0:00,0.772,1.9595,0.860511,0.7985939999999999,0.211242,0.007736,0.584283,0.6095
1990/8/10 0:00,0.7635,1.9707,0.859771,0.802761,0.19101500000000002,0.007751999999999999,0.584966,0.6095
1990/8/11 0:00,0.7653,1.9698,0.8620690000000001,0.801732,0.19101500000000002,0.007755,0.584966,0.6118
1990/8/12 0:00,0.7635,1.9685,0.862664,0.7991689999999999,0.19101500000000002,0.007834,0.583431,0.6125
1990/8/13 0:00,0.7658,1.9669999999999999,0.8625889999999999,0.794597,0.19101500000000002,0.007852,0.585138,0.6137
1990/8/14 0:00,0.7663,1.9658,0.8620690000000001,0.7889550000000001,0.19101500000000002,0.0077670000000000005,0.584966,0.6119
1990/8/15 0:00,0.7684,1.976,0.859476,0.793651,0.19101500000000002,0.007792,0.585309,0.6113
1990/8/16 0:00,0.7691,1.972,0.8582219999999999,0.788457,0.19101500000000002,0.007701,0.5859949999999999,0.61
1990/8/17 0:00,0.7722,1.9515,0.858516,0.783085,0.19101500000000002,0.00755,0.583942,0.6092
1990/8/18 0:00,0.774,1.9392,0.8577799999999999,0.783392,0.19101500000000002,0.007513,0.58072,0.609
1990/8/19 0:00,0.7768,1.9195,0.858001,0.773994,0.19101500000000002,0.00744,0.58072,0.61
1990/8/20 0:00,0.7773,1.926,0.8592540000000001,0.778695,0.19101500000000002,0.00746,0.580383,0.6093
1990/8/21 0:00,0.7692,1.922,0.8598450000000001,0.77912,0.19101500000000002,0.0074329999999999995,0.5815640000000001,0.609
1990/8/22 0:00,0.77,1.9380000000000002,0.8603629999999999,0.785855,0.19101500000000002,0.007556,0.581903,0.6008
1990/8/23 0:00,0.7735,1.95,0.8628129999999999,0.791766,0.19101500000000002,0.007631000000000001,0.582072,0.6025
1990/8/24 0:00,0.7667,1.9425,0.8643040000000001,0.792393,0.19101500000000002,0.007581999999999999,0.584283,0.6043
1990/8/25 0:00,0.7677,1.939,0.8628870000000001,0.7889550000000001,0.19101500000000002,0.00757,0.58326,0.6005
1990/8/26 0:00,0.7659999999999999,1.944,0.86192,0.790826,0.19101500000000002,0.007586,0.583431,0.6011
1990/8/27 0:00,0.7581,1.9435,0.8620690000000001,0.7902020000000001,0.19101500000000002,0.007568000000000001,0.584454,0.596
1990/8/28 0:00,0.7675,1.9391,0.862143,0.784806,0.19101500000000002,0.007522,0.58309,0.5985
1990/8/29 0:00,0.7659999999999999,1.9285,0.863931,0.7843140000000001,0.19101500000000002,0.0075049999999999995,0.582751,0.5913
1990/8/30 0:00,0.7701,1.935,0.864603,0.787216,0.19101500000000002,0.0075060000000000005,0.5805520000000001,0.5872
1990/8/31 0:00,0.7709999999999999,1.931,0.8625889999999999,0.787402,0.19101500000000002,0.0074540000000000006,0.578704,0.5997
1990/9/1 0:00,0.7734,1.906,0.8628129999999999,0.7753140000000001,0.19101500000000002,0.007416,0.576037,0.59
1990/9/2 0:00,0.773,1.885,0.8620690000000001,0.763942,0.19101500000000002,0.007375,0.573559,0.586
